"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Iasr","Pi_traf","Pocc"
"107","MK1S","DEFAULT_NODE_REMARK","951","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","MK1S","Makassar","880","2020-09-01","REG7","voip","telkom","netre-kti","MK1G","VOIP_Telkom","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","MK1S","Makassar","863","2020-09-01","REG7","fwa","telkom","netre-kti","MK1G","N7MKFXSM","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","MK1S","MANADO","812","2020-09-01","REG7","cell","olo","telkomsel","MO1G","TSEL_MO2","794358","794358","654180","259628","34187994","30338924","21286806","3906","892","0","845","6458","2230","20372","238008","0","26536","34080","6448","1704","0","4506","23008","1010","1458","0","121976","10786","0","0","0","198024","395.69","351.14","246.38","32.68","392.01","43.27"
"111","MK1S","DEFAULT_NODE_REMARK","968","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","MK1S","DEFAULT_NODE_REMARK","912","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","MK1S","DEFAULT_NODE_REMARK","132","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","MK1S","MANADO","942","2020-09-01","REG7","sli","telkom","netre-kti","MO1G","Mobil8_Mo_SLJ","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"115","MK1S","MANADO","940","2020-09-01","REG7","cell","olo","Smart Fren","MO1G","SFREN_MO","14163","14163","13795","1807","410252","370235","109655","30","7","0","24","3","2","0","8","1","0","4","554","7","0","34","0","0","0","0","11630","44","0","0","0","11725","4.75","4.29","1.27","12.76","14.17","80"
"116","MK1S","DEFAULT_NODE_REMARK","920","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","MK1S","DEFAULT_NODE_REMARK","911","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","MK1S","MANADO","890","2020-09-01","REG7","cell","olo","H3I","MO1G","H3I_ MO","60514","60514","57310","14300","2147106","1936684","947019","120","24","0","97","376","31","832","14723","3","108","314","49","45","0","518","37","3","47","0","28373","237","0","226","0","29549","24.85","22.42","10.96","23.63","55.85","80.83"
"119","MK1S","MANADO","860","2020-09-01","REG7","cell","olo","XL Axiata","MO1G","XL_MO","217081","217081","208907","23556","6359800","5705968","1699646","330","95","0","236","978","214","1090","21313","0","2162","566","564","144","0","2086","134","9","765","0","159827","2752","0","0","0","165778","73.61","66.04","19.67","10.85","163.56","71.52"
"120","MK1S","MANADO","832","2020-09-01","REG7","cell","olo","indosat","MO1G","ISAT_GTO","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","MK1S","MANADO","831","2020-09-01","REG7","fwa","olo","indosat","MO1G","ISAT_MOLok","495","495","74","37","5064","3398","1913","60","15","0","2","167","0","30","0","0","8","113","0","11","0","1","0","0","42","0","31","7","0","0","0","81","0.06","0.04","0.02","7.47","0.6","3.33"
"122","MK1S","MANADO","830","2020-09-01","REG7","cell","olo","indosat","MO1G","ISAT_MO","193750","193750","182554","56162","7464895","6690661","4151545","790","365","0","364","170","32","3240","63141","7","1050","186","190","114","0","1366","18","1","110","0","60341","7202","0","0","0","69243","86.4","77.44","48.05","28.99","185.06","46.08"
"123","MK1S","Makassar","713","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","PG1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","MK1S","Makassar","612","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","MD1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","MK1S","Makassar","967","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","JAP1","12476","12476","9400","4408","698124","670214","557521","295","0","0","193","331","23","159","2245","8","565","670","92","26","0","0","44","7","19","0","2389","1455","0","0","0","3935","8.08","7.76","6.45","35.33","16.79","65.42"
"126","MK1S","DEFAULT_NODE_REMARK","922","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","MK1S","DEFAULT_NODE_REMARK","921","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","MK1S","DEFAULT_NODE_REMARK","514","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","MK1S","DEFAULT_NODE_REMARK","513","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","MK1S","Makassar","512","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","BM1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","MK1S","DEFAULT_NODE_REMARK","413","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","MK1S","Makassar","361","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","PD1G","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","MK1S","DEFAULT_NODE_REMARK","358","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","MK1S","DEFAULT_NODE_REMARK","342","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","MK1S","DEFAULT_NODE_REMARK","302","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","MK1S","DEFAULT_NODE_REMARK","214","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","MK1S","DEFAULT_NODE_REMARK","213","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","MK1S","Makassar","118","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","MATN","899","899","862","162","42904","40362","17974","154","148","0","6","10","0","5","562","0","1","39","3","0","0","0","1","0","2","0","111","2","0","0","0","117","0.5","0.47","0.21","18.02","3.76","3.9"
"139","MK1S","DEFAULT_NODE_REMARK","112","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","MK1S","Makassar","313","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","SB1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","MK1S","Makassar","242","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","SM1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","MK1S","Makassar","223","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","BD1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","MK1S","DEFAULT_NODE_REMARK","318","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","MK1S","Makassar","11","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","MK1S","DEFAULT_NODE_REMARK","9","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","MK1S","Makassar","813","2020-09-01","REG7","isdn","olo","telkomsel","MK1G","MKS_HAS-OLO","786258","786258","691033","259978","33368298","30367478","20961879","3503","1498","0","1760","13448","8450","14574","237519","0","32218","33151","7241","1154","0","4","1137","554","684","0","158367","5023","0","0","0","177419","386.21","351.48","242.61","33.07","711.73","50.24"
"147","MK1S","Makassar","881","2020-09-01","REG7","cell","olo","PT Natrindo Seluler","MK1G","NTS_MKS","0","0","0","0","0","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","MK1S","Makassar","945","2020-09-01","REG7","fwa","olo","Smart Fren","MK1G","SFREN_MKSLok","0","0","0","0","0","0","0","31","31","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.23"
"149","MK1S","Makassar","943","2020-09-01","REG7","cell","olo","mobile 8","MK1G","Mobile8_Jber","28224","28224","27137","4165","838628","767104","278648","30","1","0","29","175","20","0","15","181","4","84","1441","16","0","0","2","0","17","0","21778","237","0","0","0","22057","9.71","8.88","3.23","14.76","23.44","96.67"
"150","MK1S","Makassar","386","2020-09-01","REG7","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","MK1S","Makassar","385","2020-09-01","REG7","undef","undef","undef","undef","undef","50","50","29","15","1053","821","639","30","30","0","1","2","11","0","14","0","1","3","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0.01","0.01","0.01","30","0.33","3.33"
"152","MK1S","Makassar","961","2020-09-01","REG7","sljj","telkom","TELKOM","MK1G","MKS_HAS-OLO","3530","3530","3328","1181","148138","136558","81471","29","2","0","28","4","1","0","0","12","1","5","843","1","0","0","1","0","0","0","1460","20","0","0","0","1481","1.71","1.58","0.94","33.46","4.25","96.55"
"153","MK1S","Makassar","891","2020-09-01","REG7","cell","olo","H3I","MK1G","H3I_Mks","92292","92292","88401","19403","3095948","2831293","1327098","215","41","0","175","953","98","804","17503","1","175","487","61","82","0","0","38","7","38","0","51612","281","0","360","0","52363","35.83","32.77","15.36","21.02","86.52","81.4"
"154","MK1S","Makassar","861","2020-09-01","REG7","cell","olo","XL Axiata","MK1G","XL_MK","607167","607167","592959","99282","19841556","18163631","7138175","1424","794","0","600","3535","538","4976","94149","0","5712","1873","362","363","0","7","564","25","86","0","388568","4180","45","0","0","393645","229.65","210.23","82.62","16.35","475.58","42.13"
"155","MK1S","Makassar","836","2020-09-01","REG7","fwa","olo","indosat","MK1G","ISAT_KdrLok","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","MK1S","Makassar","835","2020-09-01","REG7","fwa","olo","indosat","MK1G","ISAT_PreLok","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","MK1S","Makassar","834","2020-09-01","REG7","fwa","olo","indosat","MK1G","ISAT_MKLok","37610","37610","29657","5862","1050293","905849","300532","248","170","0","47","648","360","0","2","0","32","631","5500","133","0","5","4","3","92","0","23447","697","0","0","0","24258","12.16","10.48","3.48","15.59","38.85","18.95"
"158","MK1S","Makassar","833","2020-09-01","REG7","cell","olo","indosat","MK1G","ISAT_MK","472227","472227","456628","141921","19235283","17558693","10957732","2387","1504","0","876","1442","281","6864","148511","0","2191","926","386","312","0","2","44","31","207","0","160963","7277","0","0","0","168684","222.63","203.23","126.83","30.05","429.79","36.7"
"159","MK1S","DEFAULT_NODE_REMARK","81","2020-09-01","REG7","fwa","telkom","netre-kal","MK1S","MO_MSCe2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","MK1S","MANADO","80","2020-09-01","REG7","fwa","telkom","netre-kal","MK1S","MO_MSCe","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","MK1S","Makassar","59","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","MK1S","Makassar","58","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","MK1S","Makassar","53","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"164","MK1S","Makassar","48","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","MK1S","DEFAULT_NODE_REMARK","47","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","MK1S","Makassar","46","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","MK1S","Makassar","45","2020-09-01","REG7","isdn","olo","BANK MANDIRI","MK1G","MKS_ISDN PRA","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","MK1S","Makassar","44","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","MK1S","Makassar","43","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","120","60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.83"
"170","MK1S","DEFAULT_NODE_REMARK","41","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","MK1S","DEFAULT_NODE_REMARK","40","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","MK1S","Makassar","39","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","MK1S","DEFAULT_NODE_REMARK","37","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","MK1S","Makassar","36","2020-09-01","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","MK1S","Makassar","35","2020-09-01","REG7","isdn","olo","BANK MANDIRI","MK1G","BMDR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","MK1S","Makassar","33","2020-09-01","REG7","cc","olo","pln","MK1G","PLN 123","0","0","0","0","0","0","0","60","46","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"177","MK1S","Makassar","30","2020-09-01","REG7","isdn","olo","garuda","MK1G","GRA3","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
