"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"104","MK1S","Makassar","512","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","BM1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","MK1S","Makassar","713","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","PG1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","MK1S","Makassar","612","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","MD1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","MK1S","MANADO","942","2020-09-01","REG7","sli","telkom","netre-kti","MO1G","Mobil8_Mo_SLJ","9","9","9","0","214","195","0","30","30","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0.13","3.33"
"108","MK1S","MANADO","940","2020-09-01","REG7","cell","olo","Smart Fren","MO1G","SFREN_MO","3958","3958","3202","795","116139","107026","66727","30","7","0","24","690","0","49","1321","0","10","40","184","85","0","21","4","0","0","0","745","8","0","0","0","784","1.34","1.24","0.77","20.09","5.27","80"
"109","MK1S","MANADO","890","2020-09-01","REG7","cell","olo","H3I","MO1G","H3I_ MO","83592","83592","80358","29002","3659176","3362672","2160444","240","24","0","97","56","0","1388","23092","0","4402","9692","44","6","0","546","276","10","0","0","14596","314","0","0","0","15908","42.35","38.92","25.01","34.69","42.9","80.83"
"110","MK1S","MANADO","860","2020-09-01","REG7","cell","olo","XL Axiata","MO1G","XL_MO","135688","135688","126760","39048","6090684","5593298","3648832","660","95","0","236","86","16","4084","44446","0","8334","9094","794","2","0","740","428","10","0","0","27392","720","0","0","0","29776","70.49","64.74","42.23","28.78","74.9","71.52"
"111","MK1S","MANADO","832","2020-09-01","REG7","cell","olo","indosat","MO1G","ISAT_GTO","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","MK1S","MANADO","831","2020-09-01","REG7","fwa","olo","indosat","MO1G","ISAT_MOLok","76","76","14","2","1184","76","2","120","15","0","2","0","0","58","10","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","6","0.01","0","0","2.63","0.58","3.33"
"113","MK1S","MANADO","830","2020-09-01","REG7","cell","olo","indosat","MO1G","ISAT_MO","331374","331374","282812","96258","13148006","11164332","7666134","1580","365","0","364","58","0","10196","113570","0","48","58","416","4","0","1544","26","16","0","0","84516","2168","0","0","0","110766","152.18","129.22","88.73","29.05","172.93","46.08"
"114","MK1S","Makassar","967","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","JAP1","181221","178539","165397","36178","6948039","6063583","3263648","295","0","0","193","102","1","2811","52982","0","591","323","483","61","0","22","161","21","0","0","75606","7005","0","0","0","84317","80.42","70.18","37.77","20.26","165.72","65.42"
"115","MK1S","DEFAULT_NODE_REMARK","922","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","MK1S","DEFAULT_NODE_REMARK","921","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","MK1S","DEFAULT_NODE_REMARK","514","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","MK1S","DEFAULT_NODE_REMARK","513","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","MK1S","DEFAULT_NODE_REMARK","413","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","MK1S","Makassar","361","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","PD1G","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","MK1S","DEFAULT_NODE_REMARK","358","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","MK1S","DEFAULT_NODE_REMARK","342","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","MK1S","DEFAULT_NODE_REMARK","302","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","MK1S","DEFAULT_NODE_REMARK","214","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","MK1S","DEFAULT_NODE_REMARK","213","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","MK1S","Makassar","118","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","MATN","263","263","147","105","8649","8490","6429","154","148","0","6","0","0","0","35","0","0","5","0","0","0","0","117","0","0","0","1","0","0","0","0","118","0.1","0.1","0.07","39.92","0.93","3.9"
"127","MK1S","DEFAULT_NODE_REMARK","112","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","MK1S","Makassar","313","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","SB1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","MK1S","Makassar","242","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","SM1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","MK1S","Makassar","223","2020-09-01","REG7","sljj","telkom","netre-kti","MK1G","BD1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","MK1S","Makassar","11","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","MK1S","DEFAULT_NODE_REMARK","9","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","MK1S","DEFAULT_NODE_REMARK","318","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","MK1S","Makassar","813","2020-09-01","REG7","isdn","olo","telkomsel","MK1G","MKS_HAS-OLO","1380265","1380265","1352851","310763","51259755","46966218","24004739","3503","1498","0","1760","1066","15","15335","344758","0","6795","886","2818","683","0","14","613","56","0","0","680176","12032","0","360","0","693655","593.28","543.59","277.83","22.51","1167.29","50.24"
"135","MK1S","Makassar","945","2020-09-01","REG7","fwa","olo","Smart Fren","MK1G","SFREN_MKSLok","17","17","16","0","246","209","0","31","31","0","1","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0.03","3.23"
"136","MK1S","Makassar","943","2020-09-01","REG7","cell","olo","mobile 8","MK1G","Mobile8_Jber","9355","9355","7832","2104","310684","291480","184179","30","1","0","29","677","0","119","3662","0","48","121","596","196","0","3","1","0","0","0","1484","229","0","0","0","1832","3.6","3.37","2.13","22.49","11.04","96.67"
"137","MK1S","Makassar","386","2020-09-01","REG7","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","MK1S","Makassar","891","2020-09-01","REG7","cell","olo","H3I","MK1G","H3I_Mks","93545","93545","91075","31147","4214903","3876176","2468104","215","41","0","175","30","0","1646","28507","0","4467","11755","11","1","0","33","377","9","0","0","15433","57","0","0","0","15979","48.78","44.86","28.57","33.3","91.18","81.4"
"139","MK1S","Makassar","861","2020-09-01","REG7","cell","olo","XL Axiata","MK1G","XL_MK","160910","160910","151574","46141","6083920","5550912","3293320","1424","794","0","600","63","5","3354","52460","0","9498","9365","620","23","0","14","313","13","0","0","38383","270","0","0","0","39346","70.42","64.25","38.12","28.68","127.42","42.13"
"140","MK1S","Makassar","834","2020-09-01","REG7","fwa","olo","indosat","MK1G","ISAT_MKLok","84","84","81","4","1246","1080","480","248","170","0","47","0","0","3","66","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","11","0.01","0.01","0.01","4.76","0.19","18.95"
"141","MK1S","Makassar","833","2020-09-01","REG7","cell","olo","indosat","MK1G","ISAT_MK","416647","416647","381527","145190","17197727","15364967","10367716","2387","1504","0","876","88","0","8870","143387","0","91","42","5330","39","0","248","41","146","0","0","97370","1193","0","0","0","113610","199.05","177.84","120","34.85","421.58","36.7"
"142","MK1S","Makassar","385","2020-09-01","REG7","undef","undef","undef","undef","undef","26","26","22","3","302","240","130","30","30","0","1","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.54","0.11","3.33"
"143","MK1S","DEFAULT_NODE_REMARK","81","2020-09-01","REG7","fwa","telkom","netre-kal","MK1S","MO_MSCe2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","MK1S","MANADO","80","2020-09-01","REG7","fwa","telkom","netre-kal","MK1S","MO_MSCe","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","MK1S","Makassar","59","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","1","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","MK1S","Makassar","58","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","5","5","5","0","6","1","0","30","30","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0"
"147","MK1S","Makassar","53","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","49","48","47","47","5673","5651","5625","30","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.07","0.07","0.07","97.92","0.58","3.33"
"148","MK1S","Makassar","48","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","MK1S","DEFAULT_NODE_REMARK","47","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","MK1S","Makassar","46","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","7","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","MK1S","Makassar","45","2020-09-01","REG7","isdn","olo","BANK MANDIRI","MK1G","MKS_ISDN PRA","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","MK1S","Makassar","44","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","MK1S","Makassar","43","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","15","15","15","15","247","225","221","120","60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.12","0.83"
"154","MK1S","DEFAULT_NODE_REMARK","41","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","MK1S","DEFAULT_NODE_REMARK","40","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","MK1S","Makassar","39","2020-09-01","REG7","pstn","telkom","netre-kti","MK1G","x","1","1","1","0","1","0","0","30","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","MK1S","DEFAULT_NODE_REMARK","37","2020-09-01","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","MK1S","Makassar","36","2020-09-01","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","MK1S","Makassar","35","2020-09-01","REG7","isdn","olo","BANK MANDIRI","MK1G","BMDR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","MK1S","Makassar","33","2020-09-01","REG7","cc","olo","pln","MK1G","PLN 123","1848","1848","1819","1818","297920","297211","296841","60","46","0","15","0","0","5","1","0","0","0","0","0","0","13","0","0","0","0","0","10","0","0","0","24","3.45","3.44","3.44","98.38","14.26","25"
"161","MK1S","Makassar","30","2020-09-01","REG7","isdn","olo","garuda","MK1G","GRA3","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","MK1S","Makassar","28","2020-09-01","REG7","isdn","olo","garuda","MK1G","GRA2","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","MK1S","Makassar","26","2020-09-01","REG7","isdn","olo","garuda","MK1G","GRA1","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","MK1S","Makassar","25","2020-09-01","REG7","isdn","olo","undef","MK1G","SYTV","8","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","MK1S","Makassar","21","2020-09-01","REG7","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","MK1S","Makassar","20","2020-09-01","REG7","isdn","telkom","netre-kti","MK1G","ISDN Infomedi","101","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","SB5S","KBL_MGW","100","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","SB5S","KBL_MGW","99","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","SB5S","KBL_MGW","60","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Jakarta via ISUP","7","7","0","0","6","0","0","93","60","0","2","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.15"
"170","SB5S","KBL_MGW","41","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Medan via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","SB5S","KBL_MGW","40","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Bandung via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","SB5S","KBL_MGW","39","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","279","215","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.19"
"173","SB5S","KBL_MGW","38","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Denpasar via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","SB5S","KBL_MGW","37","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Palembang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","SB5S","KBL_MGW","36","2020-09-01","REG5","pstn","Telkom","netre-jatim","KBL_MGW","SS Makassar via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
